result,732932542,1
left,birthmark,bzip2-1.0.5,/Users/tamada/researches/2026snpd_tamada_experiments/experiments/experiment0/executables/bzip2-1.0.5,op-seq,2026-04-17T04:57:47.890829+00:00,3127708
right,birthmark,bzip2-1.0.4,/Users/tamada/researches/2026snpd_tamada_experiments/experiments/experiment0/executables/bzip2-1.0.4,op-seq,2026-04-17T04:57:55.171892+00:00,4509542
matrix,,entry,_mySIGSEGVorSIGBUScatcher,_addFlagsFromEnvVar,_snocString,_usage,_mySignalCatcher,_compress,_uncompress,_testf,_showFileNames,_cleanUpAndFail,_cadvise,_outOfMemory,_panic,_uInt64_toAscii,_configError,_crcError,_compressedStreamEOF,_OUTLINED_FUNCTION_0,_OUTLINED_FUNCTION_1,_BZ2_blockSort,_fallbackSort,_mainGtU,_BZ2_hbMakeCodeLengths,_BZ2_hbAssignCodes,_BZ2_hbCreateDecodeTables,_BZ2_bsInitWrite,_BZ2_compressBlock,_bsPutUInt32,_BZ2_decompress,_BZ2_bzlibVersion,_BZ2_bzCompressInit,_default_bzalloc,_default_bzfree,_BZ2_bzCompress,_handle_compress,_BZ2_bzCompressEnd,_BZ2_bzDecompressInit,_BZ2_indexIntoF,_BZ2_bzDecompress,_BZ2_bzDecompressEnd,_BZ2_bzWriteOpen,_BZ2_bzWrite,_BZ2_bzWriteClose,_BZ2_bzWriteClose64,_BZ2_bzReadOpen,_BZ2_bzReadClose,_BZ2_bzRead,_BZ2_bzReadGetUnused,_BZ2_bzBuffToBuffCompress,_BZ2_bzBuffToBuffDecompress,_BZ2_bzopen,_bzopen_or_bzdopen,_BZ2_bzdopen,_BZ2_bzread,_BZ2_bzwrite,_BZ2_bzflush,_BZ2_bzclose,_BZ2_bzerror,_add_pair_to_block,_ioError,_main.cold.2,_main.cold.3,_BZ2_bz__AssertH__fail
10,_cleanUpAndFail,1,1,0.9285714285714286,0.7142857142857143,1,1,1,1,1,0.9,1,1,1,1,0.8571428571428571,1,1,1,1,1,1,1,0.6428571428571429,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.5,1,0.42857142857142855,0.5714285714285714,1,0.7142857142857143,0.5,1,0.8571428571428571,0.9285714285714286,0.7692307692307693,0.7142857142857143,0.5384615384615384,1,0.7692307692307693,0.6428571428571429,0.8571428571428571,1,0.7857142857142857,0.7857142857142857,0.6666666666666666,0.7857142857142857,0.75,0.9285714285714286,0.8571428571428571,1,0.9285714285714286,1,0.8461538461538461,1,1,0.9285714285714286,0.36363636363636365,0.7857142857142857,1,1,1,1
11,_cadvise,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,0.625,1,0.75,0.75,0.5,1,0.5,0.75,1,0.875,0.5,1,0.875,1,0.75,0.75,0.75,1,0.75,0.75,0.875,1,0.875,0.875,0.75,0.875,0.625,1,1,1,1,1,1,0.75,1,1,0.375,0.75,1,1,1,0.875
12,_outOfMemory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.5,1,0.5,0.8333333333333334,1,0.8333333333333334,0.5,0.5,0.8333333333333334,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,1,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,1,1,1,1,1,1,0.6666666666666666,1,1,0.5,0.6666666666666666,1,1,1,1
13,_panic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.5,1,0.5,0.8333333333333334,1,0.8333333333333334,0.5,0.5,0.8333333333333334,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,1,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,1,1,1,1,1,1,0.6666666666666666,1,1,0.5,0.6666666666666666,1,1,1,1
14,_uInt64_toAscii,0.8333333333333334,1,0.875,0.9375,1,1,0.7777777777777778,0.7692307692307693,0.8695652173913043,1,0.8571428571428571,1,1,1,1,0.8888888888888888,1,1,1,1,0.8888888888888888,0.8888888888888888,0.75,0.8518518518518519,0.8235294117647058,0.7407407407407407,1,0.8888888888888888,0.7647058823529411,0.9375,1,0.9411764705882353,0.75,1,0.8823529411764706,0.8518518518518519,0.9230769230769231,0.9375,0.7692307692307693,0.8148148148148148,0.9230769230769231,1,0.8636363636363636,1,0.8181818181818182,0.8823529411764706,0.9166666666666666,0.9375,1,0.85,0.8947368421052632,1,0.8947368421052632,1,1,1,1,0.8823529411764706,0.8181818181818182,0.8181818181818182,1,1,1,1
15,_configError,1,0.8888888888888888,1,0.8888888888888888,1,1,1,1,1,0.8888888888888888,1,0.875,1,1,0.8888888888888888,1,1,0.8888888888888888,1,1,1,1,0.7777777777777778,1,0.7777777777777778,0.7777777777777778,0.5,1,0.6666666666666666,0.6666666666666666,1,0.7777777777777778,0.5,0.75,0.8888888888888888,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.8888888888888888,1,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.5,1,0.8888888888888888,1,1,1,0.8888888888888888,0.75,1,0.8888888888888888,0.3333333333333333,0.7777777777777778,1,1,1,0.8888888888888888
16,_crcError,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.5,1,0.5,0.8333333333333334,1,0.8333333333333334,0.5,0.5,0.8333333333333334,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,1,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,1,1,1,1,1,1,0.6666666666666666,1,1,0.5,0.6666666666666666,1,1,1,1
17,_compressedStreamEOF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8888888888888888,1,1,1,1,1,1,0.6666666666666666,1,0.7777777777777778,0.7777777777777778,0.5,1,0.5555555555555556,0.6666666666666666,1,0.8888888888888888,0.5,1,0.8888888888888888,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,1,0.7777777777777778,0.7777777777777778,0.8888888888888888,1,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.625,1,1,1,1,1,1,0.875,1,1,0.3333333333333333,0.7777777777777778,1,1,1,0.8888888888888888
18,_OUTLINED_FUNCTION_0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.5,1,0.5,0.8333333333333334,1,0.8333333333333334,0.5,0.5,0.8333333333333334,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,1,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,1,1,1,1,1,1,0.6666666666666666,1,1,0.5,0.6666666666666666,1,1,1,1
19,_OUTLINED_FUNCTION_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,0.5,1,1,1,1,0.5,0.5,0.5,1,0.5,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,0.5,0.5,1,1,1,1
