weighted-jaccard,arm64_linux_rs-pure,arm64_linux_rs-sys,amd64_linux_rs-pure,amd64_linux_rs-sys,0.974723,0.975628,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_linux_tgo,amd64_linux_rs-pure,amd64_linux_tgo,0.198574,0.113320,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_windows_clang,amd64_linux_rs-pure,amd64_windows_clang,0.435514,0.325032,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_windows_gcc,amd64_linux_rs-pure,amd64_windows_gcc,0.020604,0.020571,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_windows_go,amd64_linux_rs-pure,amd64_windows_go,0.288076,0.384016,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_windows_msvc,amd64_linux_rs-pure,amd64_windows_msvc,0.025787,0.023620,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_windows_rs-pure,amd64_linux_rs-pure,amd64_windows_rs-pure,0.106939,0.086807,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_windows_rs-sys,amd64_linux_rs-pure,amd64_windows_rs-sys,0.109350,0.088966,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_linux_tgo,amd64_linux_rs-sys,amd64_linux_tgo,0.201287,0.115239,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_windows_clang,amd64_linux_rs-sys,amd64_windows_clang,0.442409,0.329232,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_windows_gcc,amd64_linux_rs-sys,amd64_windows_gcc,0.020943,0.020929,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_windows_go,amd64_linux_rs-sys,amd64_windows_go,0.291022,0.389635,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_windows_msvc,amd64_linux_rs-sys,amd64_windows_msvc,0.026278,0.024043,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_windows_rs-pure,amd64_linux_rs-sys,amd64_windows_rs-pure,0.105847,0.085932,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_windows_rs-sys,amd64_linux_rs-sys,amd64_windows_rs-sys,0.108229,0.088076,FOUND
weighted-jaccard,arm64_linux_tgo,arm64_windows_clang,amd64_linux_tgo,amd64_windows_clang,0.246285,0.198494,FOUND
weighted-jaccard,arm64_linux_tgo,arm64_windows_gcc,amd64_linux_tgo,amd64_windows_gcc,0.054487,0.097029,FOUND
weighted-jaccard,arm64_linux_tgo,arm64_windows_go,amd64_linux_tgo,amd64_windows_go,0.244993,0.171241,FOUND
weighted-jaccard,arm64_linux_tgo,arm64_windows_msvc,amd64_linux_tgo,amd64_windows_msvc,0.066835,0.114289,FOUND
weighted-jaccard,arm64_linux_tgo,arm64_windows_rs-pure,amd64_linux_tgo,amd64_windows_rs-pure,0.046183,0.019073,FOUND
weighted-jaccard,arm64_linux_tgo,arm64_windows_rs-sys,amd64_linux_tgo,amd64_windows_rs-sys,0.047259,0.019537,FOUND
weighted-jaccard,arm64_windows_clang,arm64_windows_gcc,amd64_windows_clang,amd64_windows_gcc,0.028208,0.036447,FOUND
weighted-jaccard,arm64_windows_clang,arm64_windows_go,amd64_windows_clang,amd64_windows_go,0.342104,0.461707,FOUND
weighted-jaccard,arm64_windows_clang,arm64_windows_msvc,amd64_windows_clang,amd64_windows_msvc,0.039901,0.050518,FOUND
weighted-jaccard,arm64_windows_clang,arm64_windows_rs-pure,amd64_windows_clang,amd64_windows_rs-pure,0.081982,0.058192,FOUND
weighted-jaccard,arm64_windows_clang,arm64_windows_rs-sys,amd64_windows_clang,amd64_windows_rs-sys,0.083901,0.059612,FOUND
weighted-jaccard,arm64_windows_gcc,arm64_windows_go,amd64_windows_gcc,amd64_windows_go,0.038605,0.030299,FOUND
weighted-jaccard,arm64_windows_gcc,arm64_windows_msvc,amd64_windows_gcc,amd64_windows_msvc,0.451726,0.469939,FOUND
weighted-jaccard,arm64_windows_gcc,arm64_windows_rs-pure,amd64_windows_gcc,amd64_windows_rs-pure,0.003555,0.003275,FOUND
weighted-jaccard,arm64_windows_gcc,arm64_windows_rs-sys,amd64_windows_gcc,amd64_windows_rs-sys,0.003635,0.003350,FOUND
weighted-jaccard,arm64_windows_go,arm64_windows_msvc,amd64_windows_go,amd64_windows_msvc,0.048940,0.036023,FOUND
weighted-jaccard,arm64_windows_go,arm64_windows_rs-pure,amd64_windows_go,amd64_windows_rs-pure,0.048936,0.063498,FOUND
weighted-jaccard,arm64_windows_go,arm64_windows_rs-sys,amd64_windows_go,amd64_windows_rs-sys,0.050113,0.065043,FOUND
weighted-jaccard,arm64_windows_msvc,arm64_windows_rs-pure,amd64_windows_msvc,amd64_windows_rs-pure,0.005025,0.004441,FOUND
weighted-jaccard,arm64_windows_msvc,arm64_windows_rs-sys,amd64_windows_msvc,amd64_windows_rs-sys,0.005157,0.004554,FOUND
weighted-jaccard,arm64_windows_rs-pure,arm64_windows_rs-sys,amd64_windows_rs-pure,amd64_windows_rs-sys,0.970693,0.970157,FOUND
weighted-jaccard,arm64_darwin_clang,arm64_darwin_clang,amd64_darwin_clang,amd64_darwin_clang,1.000000,1.000000,FOUND
weighted-jaccard,arm64_darwin_gcc,arm64_darwin_gcc,amd64_darwin_gcc,amd64_darwin_gcc,1.000000,1.000000,FOUND
weighted-jaccard,arm64_darwin_go,arm64_darwin_go,amd64_darwin_go,amd64_darwin_go,1.000000,1.000000,FOUND
weighted-jaccard,arm64_darwin_rs-pure,arm64_darwin_rs-pure,amd64_darwin_rs-pure,amd64_darwin_rs-pure,1.000000,1.000000,FOUND
weighted-jaccard,arm64_darwin_rs-sys,arm64_darwin_rs-sys,amd64_darwin_rs-sys,amd64_darwin_rs-sys,1.000000,1.000000,FOUND
weighted-jaccard,arm64_darwin_tgo,arm64_darwin_tgo,amd64_darwin_tgo,amd64_darwin_tgo,1.000000,1.000000,FOUND
weighted-jaccard,arm64_linux_clang,arm64_linux_clang,amd64_linux_clang,amd64_linux_clang,1.000000,1.000000,FOUND
weighted-jaccard,arm64_linux_gcc,arm64_linux_gcc,amd64_linux_gcc,amd64_linux_gcc,1.000000,1.000000,FOUND
weighted-jaccard,arm64_linux_go,arm64_linux_go,amd64_linux_go,amd64_linux_go,1.000000,1.000000,FOUND
weighted-jaccard,arm64_linux_rs-pure,arm64_linux_rs-pure,amd64_linux_rs-pure,amd64_linux_rs-pure,1.000000,1.000000,FOUND
weighted-jaccard,arm64_linux_rs-sys,arm64_linux_rs-sys,amd64_linux_rs-sys,amd64_linux_rs-sys,1.000000,1.000000,FOUND
weighted-jaccard,arm64_linux_tgo,arm64_linux_tgo,amd64_linux_tgo,amd64_linux_tgo,1.000000,1.000000,FOUND
weighted-jaccard,arm64_windows_clang,arm64_windows_clang,amd64_windows_clang,amd64_windows_clang,1.000000,1.000000,FOUND
weighted-jaccard,arm64_windows_gcc,arm64_windows_gcc,amd64_windows_gcc,amd64_windows_gcc,1.000000,1.000000,FOUND
weighted-jaccard,arm64_windows_go,arm64_windows_go,amd64_windows_go,amd64_windows_go,1.000000,1.000000,FOUND
weighted-jaccard,arm64_windows_msvc,arm64_windows_msvc,amd64_windows_msvc,amd64_windows_msvc,1.000000,1.000000,FOUND
weighted-jaccard,arm64_windows_rs-pure,arm64_windows_rs-pure,amd64_windows_rs-pure,amd64_windows_rs-pure,1.000000,1.000000,FOUND
weighted-jaccard,arm64_windows_rs-sys,arm64_windows_rs-sys,amd64_windows_rs-sys,amd64_windows_rs-sys,1.000000,1.000000,FOUND
