levenshtein,arm64_darwin_go,arm64_windows_clang,amd64_darwin_go,amd64_windows_clang,0.278405,0.310940,FOUND
levenshtein,arm64_darwin_go,arm64_windows_gcc,amd64_darwin_go,amd64_windows_gcc,0.019484,0.020067,FOUND
levenshtein,arm64_darwin_go,arm64_windows_go,amd64_darwin_go,amd64_windows_go,0.364963,0.580541,FOUND
levenshtein,arm64_darwin_go,arm64_windows_msvc,amd64_darwin_go,amd64_windows_msvc,0.025959,0.024169,FOUND
levenshtein,arm64_darwin_go,arm64_windows_rs-pure,amd64_darwin_go,amd64_windows_rs-pure,0.045751,0.051888,FOUND
levenshtein,arm64_darwin_go,arm64_windows_rs-sys,amd64_darwin_go,amd64_windows_rs-sys,0.046786,0.053171,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_darwin_rs-sys,amd64_darwin_rs-pure,amd64_darwin_rs-sys,0.975373,0.973826,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_darwin_tgo,amd64_darwin_rs-pure,amd64_darwin_tgo,0.145984,0.079327,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_linux_clang,amd64_darwin_rs-pure,amd64_linux_clang,0.010407,0.009573,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_linux_gcc,amd64_darwin_rs-pure,amd64_linux_gcc,0.011994,0.010144,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_linux_go,amd64_darwin_rs-pure,amd64_linux_go,0.234814,0.296062,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_linux_rs-pure,amd64_darwin_rs-pure,amd64_linux_rs-pure,0.811578,0.587275,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_linux_rs-sys,amd64_darwin_rs-pure,amd64_linux_rs-sys,0.807503,0.574193,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_linux_tgo,amd64_darwin_rs-pure,amd64_linux_tgo,0.162944,0.089975,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_windows_clang,amd64_darwin_rs-pure,amd64_windows_clang,0.331189,0.268746,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_windows_gcc,amd64_darwin_rs-pure,amd64_windows_gcc,0.015164,0.015036,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_windows_go,amd64_darwin_rs-pure,amd64_windows_go,0.188059,0.261607,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_windows_msvc,amd64_darwin_rs-pure,amd64_windows_msvc,0.020412,0.019407,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_windows_rs-pure,amd64_darwin_rs-pure,amd64_windows_rs-pure,0.087882,0.080228,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_windows_rs-sys,amd64_darwin_rs-pure,amd64_windows_rs-sys,0.089756,0.082145,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_darwin_tgo,amd64_darwin_rs-sys,amd64_darwin_tgo,0.147429,0.080459,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_linux_clang,amd64_darwin_rs-sys,amd64_linux_clang,0.010566,0.009701,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_linux_gcc,amd64_darwin_rs-sys,amd64_linux_gcc,0.012181,0.010291,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_linux_go,amd64_darwin_rs-sys,amd64_linux_go,0.237020,0.299640,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_linux_rs-pure,amd64_darwin_rs-sys,amd64_linux_rs-pure,0.795970,0.579629,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_linux_rs-sys,amd64_darwin_rs-sys,amd64_linux_rs-sys,0.812904,0.582287,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_linux_tgo,amd64_darwin_rs-sys,amd64_linux_tgo,0.164574,0.091254,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_windows_clang,amd64_darwin_rs-sys,amd64_windows_clang,0.335954,0.272533,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_windows_gcc,amd64_darwin_rs-sys,amd64_windows_gcc,0.015311,0.015226,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_windows_go,amd64_darwin_rs-sys,amd64_windows_go,0.190317,0.264728,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_windows_msvc,amd64_darwin_rs-sys,amd64_windows_msvc,0.020674,0.019676,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_windows_rs-pure,amd64_darwin_rs-sys,amd64_windows_rs-pure,0.087263,0.079689,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_windows_rs-sys,amd64_darwin_rs-sys,amd64_windows_rs-sys,0.089171,0.081626,FOUND
levenshtein,arm64_darwin_tgo,arm64_linux_clang,amd64_darwin_tgo,amd64_linux_clang,0.033788,0.050053,FOUND
levenshtein,arm64_darwin_tgo,arm64_linux_gcc,amd64_darwin_tgo,amd64_linux_gcc,0.039040,0.055684,FOUND
levenshtein,arm64_darwin_tgo,arm64_linux_go,amd64_darwin_tgo,amd64_linux_go,0.120927,0.101265,FOUND
levenshtein,arm64_darwin_tgo,arm64_linux_rs-pure,amd64_darwin_tgo,amd64_linux_rs-pure,0.146490,0.070038,FOUND
levenshtein,arm64_darwin_tgo,arm64_linux_rs-sys,amd64_darwin_tgo,amd64_linux_rs-sys,0.148466,0.071324,FOUND
levenshtein,arm64_darwin_tgo,arm64_linux_tgo,amd64_darwin_tgo,amd64_linux_tgo,0.619394,0.528952,FOUND
levenshtein,arm64_darwin_tgo,arm64_windows_clang,amd64_darwin_tgo,amd64_windows_clang,0.173817,0.125056,FOUND
levenshtein,arm64_darwin_tgo,arm64_windows_gcc,amd64_darwin_tgo,amd64_windows_gcc,0.049569,0.085046,FOUND
levenshtein,arm64_darwin_tgo,arm64_windows_go,amd64_darwin_tgo,amd64_windows_go,0.155643,0.108894,FOUND
levenshtein,arm64_darwin_tgo,arm64_windows_msvc,amd64_darwin_tgo,amd64_windows_msvc,0.064494,0.106170,FOUND
levenshtein,arm64_darwin_tgo,arm64_windows_rs-pure,amd64_darwin_tgo,amd64_windows_rs-pure,0.034880,0.012522,FOUND
levenshtein,arm64_darwin_tgo,arm64_windows_rs-sys,amd64_darwin_tgo,amd64_windows_rs-sys,0.035674,0.012830,FOUND
levenshtein,arm64_linux_clang,arm64_linux_gcc,amd64_linux_clang,amd64_linux_gcc,0.489421,0.501783,FOUND
levenshtein,arm64_linux_clang,arm64_linux_go,amd64_linux_clang,amd64_linux_go,0.012994,0.012294,FOUND
levenshtein,arm64_linux_clang,arm64_linux_rs-pure,amd64_linux_clang,amd64_linux_rs-pure,0.010677,0.010103,FOUND
levenshtein,arm64_linux_clang,arm64_linux_rs-sys,amd64_linux_clang,amd64_linux_rs-sys,0.010916,0.010304,FOUND
levenshtein,arm64_linux_clang,arm64_linux_tgo,amd64_linux_clang,amd64_linux_tgo,0.028114,0.044655,FOUND
levenshtein,arm64_linux_clang,arm64_windows_clang,amd64_linux_clang,amd64_windows_clang,0.017322,0.021618,FOUND
levenshtein,arm64_linux_clang,arm64_windows_gcc,amd64_linux_clang,amd64_windows_gcc,0.361848,0.319501,FOUND
levenshtein,arm64_linux_clang,arm64_windows_go,amd64_linux_clang,amd64_windows_go,0.019305,0.013935,FOUND
