arm64_darwin_rs-pure,arm64_linux_rs-sys,amd64_darwin_rs-pure,amd64_linux_rs-sys,0.973633,0.804121,FOUND
arm64_darwin_rs-sys,arm64_windows_rs-pure,amd64_darwin_rs-sys,amd64_windows_rs-pure,0.615426,0.579899,FOUND
arm64_linux_go,arm64_windows_rs-pure,amd64_linux_go,amd64_windows_rs-pure,0.465633,0.433784,FOUND
arm64_linux_rs-sys,arm64_windows_rs-pure,amd64_linux_rs-sys,amd64_windows_rs-pure,0.616787,0.498465,FOUND
arm64_darwin_go,arm64_windows_rs-sys,amd64_darwin_go,amd64_windows_rs-sys,0.462905,0.403345,FOUND
arm64_darwin_rs-sys,arm64_darwin_tgo,amd64_darwin_rs-sys,amd64_darwin_tgo,0.137949,0.125325,FOUND
arm64_darwin_rs-sys,arm64_windows_clang,amd64_darwin_rs-sys,amd64_windows_clang,0.671745,0.574804,FOUND
arm64_darwin_tgo,arm64_linux_tgo,amd64_darwin_tgo,amd64_linux_tgo,0.684412,0.708292,FOUND
arm64_darwin_tgo,arm64_windows_msvc,amd64_darwin_tgo,amd64_windows_msvc,0.613254,0.270015,FOUND
arm64_darwin_tgo,arm64_windows_rs-sys,amd64_darwin_tgo,amd64_windows_rs-sys,0.097321,0.081726,FOUND
arm64_linux_go,arm64_linux_tgo,amd64_linux_go,amd64_linux_tgo,0.228610,0.200164,FOUND
arm64_linux_rs-pure,arm64_windows_go,amd64_linux_rs-pure,amd64_windows_go,0.466774,0.652327,FOUND
arm64_linux_tgo,arm64_windows_clang,amd64_linux_tgo,amd64_windows_clang,0.230199,0.239465,FOUND
arm64_linux_tgo,arm64_windows_rs-sys,amd64_linux_tgo,amd64_windows_rs-sys,0.126098,0.099980,FOUND
arm64_windows_rs-pure,arm64_windows_rs-sys,amd64_windows_rs-pure,amd64_windows_rs-sys,0.984452,0.987682,FOUND
arm64_darwin_tgo,arm64_darwin_tgo,amd64_darwin_tgo,amd64_darwin_tgo,1.000000,1.000000,FOUND
arm64_linux_go,arm64_linux_go,amd64_linux_go,amd64_linux_go,1.000000,1.000000,FOUND
arm64_windows_go,arm64_windows_go,amd64_windows_go,amd64_windows_go,1.000000,1.000000,FOUND
arm64_darwin_go,arm64_windows_msvc,amd64_darwin_go,amd64_windows_msvc,0.251770,0.051560,FOUND
arm64_darwin_rs-pure,arm64_darwin_tgo,amd64_darwin_rs-pure,amd64_darwin_tgo,0.136276,0.123677,FOUND
arm64_darwin_rs-pure,arm64_windows_msvc,amd64_darwin_rs-pure,amd64_windows_msvc,0.196189,0.037269,FOUND
arm64_darwin_rs-pure,arm64_windows_rs-sys,amd64_darwin_rs-pure,amd64_windows_rs-sys,0.626968,0.590499,FOUND
arm64_darwin_tgo,arm64_windows_go,amd64_darwin_tgo,amd64_windows_go,0.246399,0.159017,FOUND
arm64_linux_clang,arm64_linux_go,amd64_linux_clang,amd64_linux_go,0.026438,0.024877,FOUND
arm64_linux_clang,arm64_windows_clang,amd64_linux_clang,amd64_windows_clang,0.027102,0.030556,FOUND
arm64_linux_clang,arm64_windows_msvc,amd64_linux_clang,amd64_windows_msvc,0.095484,0.449953,FOUND
arm64_linux_clang,arm64_windows_rs-sys,amd64_linux_clang,amd64_windows_rs-sys,0.014610,0.012359,FOUND
arm64_linux_go,arm64_linux_rs-pure,amd64_linux_go,amd64_linux_rs-pure,0.642462,0.630676,FOUND
arm64_linux_rs-sys,arm64_windows_clang,amd64_linux_rs-sys,amd64_windows_clang,0.664981,0.530019,FOUND
arm64_windows_clang,arm64_windows_msvc,amd64_windows_clang,amd64_windows_msvc,0.279120,0.061477,FOUND
arm64_windows_go,arm64_windows_msvc,amd64_windows_go,amd64_windows_msvc,0.354110,0.048413,FOUND
arm64_windows_go,arm64_windows_rs-pure,amd64_windows_go,amd64_windows_rs-pure,0.339258,0.385139,FOUND
arm64_darwin_rs-sys,arm64_darwin_rs-sys,amd64_darwin_rs-sys,amd64_darwin_rs-sys,1.000000,1.000000,FOUND
arm64_darwin_clang,arm64_darwin_gcc,amd64_darwin_clang,amd64_darwin_gcc,0.933034,1.000000,FOUND
arm64_darwin_clang,arm64_darwin_rs-pure,amd64_darwin_clang,amd64_darwin_rs-pure,0.018395,0.017552,FOUND
arm64_darwin_clang,arm64_linux_rs-pure,amd64_darwin_clang,amd64_linux_rs-pure,0.018188,0.017432,FOUND
arm64_darwin_gcc,arm64_darwin_rs-pure,amd64_darwin_gcc,amd64_darwin_rs-pure,0.017212,0.017552,FOUND
arm64_darwin_gcc,arm64_windows_clang,amd64_darwin_gcc,amd64_windows_clang,0.023269,0.028773,FOUND
arm64_darwin_go,arm64_darwin_rs-pure,amd64_darwin_go,amd64_darwin_rs-pure,0.584062,0.615583,FOUND
arm64_darwin_rs-pure,arm64_linux_go,amd64_darwin_rs-pure,amd64_linux_go,0.649430,0.655091,FOUND
arm64_darwin_rs-sys,arm64_linux_go,amd64_darwin_rs-sys,amd64_linux_go,0.655187,0.662733,FOUND
arm64_darwin_rs-sys,arm64_windows_rs-sys,amd64_darwin_rs-sys,amd64_windows_rs-sys,0.622108,0.585057,FOUND
arm64_linux_rs-pure,arm64_linux_tgo,amd64_linux_rs-pure,amd64_linux_tgo,0.176350,0.147782,FOUND
arm64_linux_rs-sys,arm64_linux_tgo,amd64_linux_rs-sys,amd64_linux_tgo,0.179006,0.149898,FOUND
arm64_linux_tgo,arm64_windows_go,amd64_linux_tgo,amd64_windows_go,0.315173,0.205353,FOUND
arm64_windows_clang,arm64_windows_go,amd64_windows_clang,amd64_windows_go,0.626580,0.659993,FOUND
arm64_windows_go,arm64_windows_rs-sys,amd64_windows_go,amd64_windows_rs-sys,0.343565,0.388062,FOUND
arm64_darwin_clang,arm64_windows_clang,amd64_darwin_clang,amd64_windows_clang,0.024912,0.028773,FOUND
arm64_darwin_clang,arm64_windows_rs-pure,amd64_darwin_clang,amd64_windows_rs-pure,0.013180,0.011564,FOUND
arm64_darwin_gcc,arm64_linux_rs-sys,amd64_darwin_gcc,amd64_linux_rs-sys,0.017304,0.017694,FOUND
arm64_darwin_go,arm64_linux_go,amd64_darwin_go,amd64_linux_go,0.840673,0.847736,FOUND
arm64_darwin_rs-pure,arm64_linux_clang,amd64_darwin_rs-pure,amd64_linux_clang,0.020260,0.018785,FOUND
arm64_darwin_rs-pure,arm64_linux_rs-pure,amd64_darwin_rs-pure,amd64_linux_rs-pure,0.966136,0.811903,FOUND
arm64_darwin_rs-sys,arm64_windows_msvc,amd64_darwin_rs-sys,amd64_windows_msvc,0.198624,0.037754,FOUND
arm64_darwin_tgo,arm64_linux_clang,amd64_darwin_tgo,amd64_linux_clang,0.136532,0.135881,FOUND
arm64_darwin_tgo,arm64_linux_go,amd64_darwin_tgo,amd64_linux_go,0.174474,0.162520,FOUND
arm64_darwin_tgo,arm64_windows_rs-pure,amd64_darwin_tgo,amd64_windows_rs-pure,0.095787,0.080918,FOUND
arm64_linux_gcc,arm64_windows_clang,amd64_linux_gcc,amd64_windows_clang,0.032355,0.032232,FOUND
arm64_linux_go,arm64_linux_rs-sys,amd64_linux_go,amd64_linux_rs-sys,0.649363,0.638777,FOUND
arm64_linux_rs-sys,arm64_windows_go,amd64_linux_rs-sys,amd64_windows_go,0.472760,0.660850,FOUND
arm64_windows_clang,arm64_windows_rs-sys,amd64_windows_clang,amd64_windows_rs-sys,0.483433,0.377045,FOUND
arm64_darwin_clang,arm64_darwin_clang,amd64_darwin_clang,amd64_darwin_clang,1.000000,1.000000,FOUND
arm64_darwin_gcc,arm64_darwin_gcc,amd64_darwin_gcc,amd64_darwin_gcc,1.000000,1.000000,FOUND
arm64_darwin_go,arm64_darwin_go,amd64_darwin_go,amd64_darwin_go,1.000000,1.000000,FOUND
arm64_linux_clang,arm64_linux_clang,amd64_linux_clang,amd64_linux_clang,1.000000,1.000000,FOUND
arm64_linux_gcc,arm64_linux_gcc,amd64_linux_gcc,amd64_linux_gcc,1.000000,1.000000,FOUND
arm64_linux_rs-pure,arm64_linux_rs-pure,amd64_linux_rs-pure,amd64_linux_rs-pure,1.000000,1.000000,FOUND
arm64_darwin_go,arm64_windows_msvc,amd64_darwin_go,amd64_windows_msvc,0.242777,0.051560,FOUND
arm64_darwin_go,arm64_windows_rs-sys,amd64_darwin_go,amd64_windows_rs-sys,0.441490,0.403345,FOUND
arm64_darwin_rs-pure,arm64_windows_rs-sys,amd64_darwin_rs-pure,amd64_windows_rs-sys,0.631136,0.590499,FOUND
arm64_darwin_tgo,arm64_linux_tgo,amd64_darwin_tgo,amd64_linux_tgo,0.694199,0.708292,FOUND
arm64_darwin_tgo,arm64_windows_msvc,amd64_darwin_tgo,amd64_windows_msvc,0.588650,0.270015,FOUND
arm64_darwin_tgo,arm64_windows_rs-sys,amd64_darwin_tgo,amd64_windows_rs-sys,0.094643,0.081726,FOUND
arm64_linux_go,arm64_linux_rs-sys,amd64_linux_go,amd64_linux_rs-sys,0.635857,0.638777,FOUND
arm64_linux_rs-sys,arm64_windows_go,amd64_linux_rs-sys,amd64_windows_go,0.461803,0.660850,FOUND
arm64_windows_clang,arm64_windows_rs-sys,amd64_windows_clang,amd64_windows_rs-sys,0.460811,0.377045,FOUND
