result,378371875,0.8814284565574301
left,birthmark,bzip2-1.0.8,/Users/tamada/researches/2026snpd_tamada_experiments/experiments/experiment0/executables/bzip2-1.0.8,op-seq,2026-04-17T04:57:47.758967+00:00,4475541
right,birthmark,bzip2-1.0.3,/Users/tamada/researches/2026snpd_tamada_experiments/experiments/experiment0/executables/bzip2-1.0.3,op-seq,2026-04-17T04:57:16.349313+00:00,1592375
matrix,,_fopen_output_safely,entry,_mySIGSEGVorSIGBUScatcher,_addFlagsFromEnvVar,_snocString,_usage,_mySignalCatcher,_compress,_uncompress,_testf,_showFileNames,_cleanUpAndFail,_cadvise,_outOfMemory,_panic,_configError,_crcError,_compressedStreamEOF,_OUTLINED_FUNCTION_0,_OUTLINED_FUNCTION_1,_BZ2_blockSort,_fallbackSort,_mainGtU,_BZ2_hbMakeCodeLengths,_BZ2_hbAssignCodes,_BZ2_hbCreateDecodeTables,_BZ2_bsInitWrite,_BZ2_compressBlock,_bsPutUInt32,_BZ2_decompress,_BZ2_bzlibVersion,_BZ2_bzCompressInit,_default_bzalloc,_default_bzfree,_BZ2_bzCompress,_handle_compress,_BZ2_bzCompressEnd,_BZ2_bzDecompressInit,_BZ2_indexIntoF,_BZ2_bzDecompress,_BZ2_bzDecompressEnd,_BZ2_bzWriteOpen,_BZ2_bzWrite,_BZ2_bzWriteClose,_BZ2_bzWriteClose64,_BZ2_bzReadOpen,_BZ2_bzReadClose,_BZ2_bzRead,_BZ2_bzReadGetUnused,_BZ2_bzBuffToBuffCompress,_BZ2_bzBuffToBuffDecompress,_BZ2_bzopen,_bzopen_or_bzdopen,_BZ2_bzdopen,_BZ2_bzread,_BZ2_bzwrite,_BZ2_bzflush,_BZ2_bzclose,_BZ2_bzerror,_add_pair_to_block,_ioError,_main.cold.1,_main.cold.2,_main.cold.3,_BZ2_bz__AssertH__fail
0,entry,0.0030786997117864257,0.1933083009573865,0.07770062358542573,0.24699284879862515,0.4939015319191967,0.4389763221484113,0.001228139008062623,0.0013181848520327222,0.005592807066224559,0.4884478069504855,0.046405959397540775,0.4495128450488811,0.4056331369014393,0.4056331369014393,0.08490141565157616,0.4652525903852519,0.3650452652813183,0.24954295359195922,0.3742828633345785,0.35415716977646383,0.00022096047209752,0.015151240773431995,0.03532521394619892,0.019183736979207278,0.3452537055723014,0.0232191832478702,0.27143541592879583,0.00016423078655714018,0.053410292107064605,0.043781324217586404,0.27312787618583134,0.04217754292520759,0.3736333896202433,0.4823619097949585,0.13344725356117493,0.01698643000200728,0.200398404674196,0.16598495829591586,0.38215471680122104,0.00999630963643272,0.200398404674196,0.19543671145276031,0.10705429253376397,0.35415716977646383,0.05930672549470872,0.1420108431298368,0.10974691386237934,0.09506064910342094,0.22293363226183183,0.04296127380055759,0.031181644938233832,0.36655002502511946,0.03478215533396245,0.36655002502511946,0.5143169023642238,0.526324544650861,0.27312787618583134,0.10643307698098814,0.3094866668800068,0.05506154938744923,0.3650452652813183,0.5614617426688514,0.4389763221484113,0.5261584249202713,0
1,_mySIGSEGVorSIGBUScatcher,0.9430551414784613,0.026988676835800418,0.061030731899613944,0.02168358912712276,0.0038108228091874308,0.005448912021458252,0.5979318319515345,0.6224221822630737,0.7040721608091425,0.005038777886432144,0.12066436264838509,0.0049435214845597875,0.007495153571631108,0.007495153571631108,0.050129153427455386,0.006257918951035779,0.009618228016257113,0.019163107976749916,0.0067125780253922684,0.0008095211301820671,0.13658507798361552,0.2845806059648862,0.08035971365384709,0.22815090595966014,0.010074848896417743,0.11809820083901124,0.0011326184747815216,0.11036820840242634,0.04963365504962158,0.053371104163585925,0.0008820305376393556,0.09234949099187251,0.0011347867711437587,0.001526731974467399,0.027953473889804625,0.19928637738980748,0.012557048272799132,0.01622875653000444,0.006697786851173948,0.2972550225316053,0.012557048272799132,0.01837823032805186,0.029572884237164754,0.0008095211301820671,0.05473635753883732,0.023807651407876107,0.02455346983627371,0.03574081304720522,0.011215066782265803,0.1291556763505397,0.16972634928131858,0.0009959577010006937,0.1586520348043099,0.0009959577010006937,0.004430491990314311,0.0028169581310083514,0.0008820305376393556,0.03830828620746407,0.0026709892020102544,0.04407056481517935,0.009618228016257113,0.0019173208111860074,0.005448912021458252,0.0059834987816029805,0
2,_addFlagsFromEnvVar,0.02668626401956642,1,0.37952076613446006,0.7590466653316716,0.26431540198803405,0.3409378184235602,0.011502858546009076,0.012134661220652543,0.04907791649810156,0.3049081195675263,0.34324871011242597,0.3323610483642011,0.4258692436172399,0.4258692436172399,0.40007111853860455,0.3844901388695632,0.5000670316791329,0.7901776350294232,0.4133105092379521,0.05970617706003423,0.0019155593458441977,0.10056385675106005,0.16018497364277628,0.13172352613758076,0.42853874625270083,0.12490649214490845,0.07381177282338236,0.0015528294913034202,0.22464042686331254,0.19577670935177438,0.07240390074593284,0.2772230386776884,0.07791299545381225,0.10599920851617306,0.3850552400417767,0.10743288090842318,0.3770085962742038,0.3596116657906978,0.36903035707184917,0.06301118644249404,0.3770085962742038,0.4423872157156772,0.31978461288666293,0.05970617706003423,0.23079890244756285,0.3718041836278667,0.3176641259489733,0.3106796112733047,0.337811408851872,0.27227555210193566,0.23369642814641722,0.07251131717609871,0.2628869118022755,0.07251131717609871,0.2817011370334771,0.19504855778064956,0.07240390074593284,0.4555382182305979,0.15340652575863012,0.22701630894496105,0.5000670316791329,0.13033209107327504,0.3409378184235602,0.372232273312738,0
3,_snocString,0.029203587075135706,0.5728648939792269,0.5894374378437004,0.5800722688015243,0.17817759524034016,0.20903784994008268,0.011504359843970802,0.012449439162665832,0.051897041938122834,0.2547630991418186,0.330854170042433,0.24633493384253113,0.2491950960563003,0.2491950960563003,0.5977165639667167,0.2595528041054397,0.28464598972817257,0.49774033292868247,0.27103016736148167,0.043126065362190213,0.0021753478920509828,0.1476360672627114,0.252228654222466,0.18619592732272383,0.5191449038817713,0.20848271623780623,0.06519474039973183,0.0016079439287892683,0.3529460174882524,0.2892444492042705,0.05395737740736395,0.3251143635425193,0.0619175865811159,0.09012685635664719,0.5870228266426484,0.1555851033147364,0.49424344793169417,0.49303266242944277,0.3701180137863359,0.09646181917683727,0.49424344793169417,0.5939362739034797,0.48680565248799057,0.043126065362190213,0.37948640483699236,0.5683657202294943,0.4589216459777974,0.46276512337596887,0.42450986483180697,0.3455317221256752,0.25997808576781056,0.05613999551400639,0.26576920551511507,0.05613999551400639,0.2545298988803285,0.1549098156715124,0.05395737740736395,0.5564483963051817,0.16113445465419618,0.3436187791767683,0.28464598972817257,0.10165681156773743,0.20903784994008268,0.2740232335521062,0
4,_usage,0.010037477327449307,0.4094744247094628,0.2611080543231411,0.5897051091549803,0.3085304070880235,0.32707165884269296,0.004089638571585952,0.004377628537861722,0.01846906244141444,0.3396581144015194,0.13499578702126103,0.3806111883633463,0.37100364603878433,0.37100364603878433,0.2841393523330409,0.37336705337550713,0.3991775021735453,0.457839942269629,0.36209665907958843,0.12127663296491231,0.0007125833453470731,0.05483530208780951,0.11682948810224414,0.07142094545789512,0.5023844267612989,0.09773446890021498,0.1498240215450024,0.0005604372761488507,0.1930115327750107,0.17154459759206586,0.10644481137483075,0.17681286152598275,0.15344952197941852,0.2204185628814429,0.37726626953950504,0.07031051404111255,0.42916115920832587,0.4723973559247512,0.42926429280083767,0.03968119626502142,0.42916115920832587,0.581401757421389,0.3415365696641923,0.12127663296491231,0.2106990833943999,0.4615004819024271,0.3155708291257072,0.31250957201716634,0.5261493286221445,0.13239801444559762,0.09914061362810278,0.1388377117588735,0.1148043028382646,0.1388377117588735,0.38531218062549877,0.2690588480615512,0.10644481137483075,0.30232346428490064,0.2570661487766809,0.2026355548160037,0.3991775021735453,0.2581757508513087,0.32707165884269296,0.41354640383363395,0
5,_mySignalCatcher,0.003764204484027922,0.26431540198803405,0.08404323998976537,0.29386250068219844,1,0.8025469509178665,0.0015871843830025378,0.0016751971875994531,0.007035693174622604,0.634225295294389,0.057631882881649776,0.7340841592506012,0.6570357860010545,0.6570357860010545,0.09431548784842136,0.7417639936750071,0.5502953846534652,0.34337666569706593,0.6870333480744863,0.3204616905274479,0.00025625634634141026,0.016590231369883468,0.03586394976894014,0.02273353688139479,0.32442611376077424,0.026280775822025038,0.30901699437494745,0.0002124642650875863,0.05721949236844459,0.05082841516790437,0.36435011619153723,0.05279288493068046,0.34447596332676844,0.38761337731175904,0.12690436877912414,0.019692216805469065,0.2172720107540338,0.16245293183001053,0.45677636148150746,0.011490558257133188,0.2172720107540338,0.18483535180748267,0.09943617686437878,0.3204616905274479,0.057216685407059376,0.12869663805619802,0.11471549300574924,0.09020465875033612,0.2051236651134899,0.047601570832740636,0.037224800021680826,0.37574681510650565,0.043629479269242766,0.37574681510650565,0.6030978052856559,0.6148296117852735,0.36435011619153723,0.12616461160683679,0.4022161352507615,0.061904277391416795,0.5502953846534652,0.5027471669973729,0.8025469509178665,0.7486840210547169,0
6,_compress,0.005327174912897248,0.3409378184235602,0.10161479704286402,0.36191780097416093,0.8025469509178665,1,0.0023274104047043,0.0024409219215846267,0.010022276750919823,0.6265985772644386,0.08108648181301548,0.7069602397004671,0.8306867049815754,0.8306867049815754,0.11483265900459216,0.835222710216904,0.7067166683715433,0.44477704336235035,0.7593426953166605,0.25166852264521167,0.00036956909198171406,0.02126935624952686,0.04290678740705811,0.029037891331903487,0.340773262423986,0.03129539951988958,0.2612038749637414,0.00031203566236182034,0.06862485119554163,0.06080065974752402,0.2788897449072022,0.07203526488725254,0.28466372787299954,0.3293955346643598,0.1441862982837584,0.025458022868826702,0.24083221556810475,0.1859062329720057,0.44780409082612294,0.01417802361399978,0.24083221556810475,0.20614613159438522,0.1160108454433958,0.25166852264521167,0.06743807932211754,0.1481630573656776,0.13309303968844588,0.1046520686303517,0.2300955337660201,0.06262597357571609,0.05214828851786124,0.29676286505523675,0.06108412215723147,0.29676286505523675,0.5679574439879402,0.5405231786569591,0.2788897449072022,0.15956019336963467,0.37367627474946075,0.07386620938408528,0.7067166683715433,0.42094338220075955,1,0.7726195647677945,0
7,_uncompress,0.6682031160522963,0.01388883899272031,0.03067345790010023,0.01113828051147181,0.0019234278449181685,0.0028099004063902866,0.9069783002955029,0.9284767692888052,0.4388035344344543,0.0024894448513507195,0.06441048213300438,0.0024571527156918016,0.003907083756988783,0.003907083756988783,0.02536094115450438,0.0031756645677734063,0.0050458871541665395,0.009948649799459086,0.0033920514745500174,0.00041839024863332686,0.2425220475321167,0.15862827692242887,0.042910538127273745,0.12481283757332151,0.0048287992827461546,0.0638500547803812,0.0005864350463438139,0.2023729298007093,0.026049014785301416,0.028565540145665813,0.0004320811874145569,0.05028024237597528,0.0005886319661870809,0.0007858980639365853,0.014117155319640862,0.11367313521919398,0.006421459780752148,0.008327659397249443,0.0031897025767388953,0.17842978486433259,0.006421459780752148,0.009144491671066901,0.01524712263150596,0.00041839024863332686,0.028645649528924344,0.012078125712081111,0.012784396547790844,0.01837636220339023,0.0057871347245317395,0.06774065911910954,0.09158317025960128,0.0005135525769778271,0.0861277671742029,0.0005135525769778271,0.0021944344090240042,0.0013972957492307536,0.0004320811874145569,0.019995573493308938,0.0013861930302773162,0.02331755955782977,0.0050458871541665395,0.0009873821871333455,0.0028099004063902866,0.003006347061806691,0
8,_testf,0.7290919165134394,0.015619002528490467,0.03526377359118238,0.012507072398749819,0.002161843639279737,0.003137802070390494,0.8430296858803641,0.873447287113586,0.4820265612078426,0.002865828256544467,0.07240611710142175,0.002771955657810188,0.004352613721859799,0.004352613721859799,0.028993470443559377,0.003578948357350731,0.005613952772960729,0.011149706131977855,0.0038034149361185765,0.0004725869412678385,0.2219249573176575,0.17986651005302856,0.04817947454269422,0.14075694017114404,0.005651725123320239,0.07208360375530232,0.0006593351762407273,0.18201445639187652,0.02951625954358228,0.03197015611406773,0.0004903957133964854,0.05580915746729331,0.000663813123262802,0.0008889626183296029,0.016029098315552215,0.12624845618112723,0.007264607912314647,0.009439036611842644,0.0037114749165365613,0.19815962416828292,0.007264607912314647,0.010418439949889668,0.017241101293899996,0.0004725869412678385,0.032367250492109645,0.013736813759859245,0.014399949599459227,0.020794858817814732,0.0065318477953746346,0.0772001934520119,0.10319642651191752,0.0005810389972097374,0.09604110539985056,0.0005810389972097374,0.0025042775545901508,0.0015973776134526885,0.0004903957133964854,0.02258398857069377,0.0015587635693044,0.026162209393074343,0.005613952772960729,0.001116396728915614,0.003137802070390494,0.0034023039109207787,0
9,_showFileNames,0.7160079396371607,0.047077863750337956,0.1040096646169345,0.03787377230532196,0.006723908779207921,0.009588662861593655,0.3907966967258074,0.40861359211295334,0.9741929302341558,0.008919651866956091,0.20362478691378882,0.008710167071786845,0.01317170781762822,0.01317170781762822,0.08568658322806477,0.011032180779775969,0.016882271236384194,0.03355396346472905,0.011788253651076164,0.0014401597239581676,0.08004701790344237,0.42370868720922206,0.12941838803938666,0.35184537307583796,0.017742882704213758,0.1842759792709734,0.001994327822290587,0.06407172251949311,0.08321823750819013,0.08840646065162627,0.001558677943743092,0.15418393843192435,0.002012623730312746,0.0027137605431336587,0.04834397246555444,0.30046891890222893,0.02215347137159185,0.028410842755449917,0.011810967786649917,0.3960206127994057,0.02215347137159185,0.03198204934995419,0.05068572222861323,0.0014401597239581676,0.0915392795505392,0.04115861313329161,0.04231599454154367,0.06097568133283504,0.019624883753601052,0.21561281413848699,0.28034063696306555,0.0017749714928004812,0.2625160694678722,0.0017749714928004812,0.007851024914581783,0.004999380969458289,0.001558677943743092,0.06619485727520691,0.004731005753190742,0.07380642322287168,0.016882271236384194,0.003411115336549919,0.009588662861593655,0.010565639918086234,0
